x,y,z,vx,vy,vz
0.0437153012177122,0.0170531918315504,-0.0252705710776446,-13.65933581888164,0.4007416239728038,-23.358714536134634
0.0433765937550258,0.0170631406001264,-0.025849855500947,-13.936620818682425,0.2916564791740083,-23.193420328278957
0.0430308756029012,0.0170703541843109,-0.0264250854001287,-14.211677659326057,0.1825430645875098,-23.02451816097544
0.0426782018442699,0.0170748307597216,-0.0269961654417512,-14.484464802420732,0.0734180820118139,-22.852034762121416
0.0423186287675563,0.0170765689655738,-0.0275630009528997,-14.754941065075991,-0.0357017735363658,-22.675997373658795
0.0419522138575482,0.0170755679053329,-0.0281254979388905,-15.023065625101484,-0.1447998160805732,-22.496433747311716
0.0415790157860108,0.0170718271472727,-0.0286835631008692,-15.288798026151971,-0.2538593709362333,-22.313372140278062
0.0411990944020432,0.0170653467249408,-0.0292371038532945,-15.552098182818408,-0.3628637769552607,-22.1268413108758
0.0408125107221816,0.0170561271375295,-0.0297860283413034,-15.812926385665232,-0.4717963887635856,-21.93687051414442
0.0404193269202496,0.0170441693501525,-0.0303302454579532,-16.071243306214022,-0.5806405789915435,-21.743489497402344
0.0400196063169578,0.0170294747940268,-0.0308696648613352,-16.327010001873425,-0.6893797404969734,-21.54672849576069
0.0396134133692545,0.0170120453665602,-0.0314041969915566,-16.580187920815632,-0.797997288580992,-21.346618227594192
0.0392008136594301,0.0169918834313427,-0.0319337530875854,-16.830738906799233,-0.9064766631963276,-21.143189889969623
0.0387818738839767,0.0169689918180433,-0.0324582452039532,-17.07862520393885,-1.0148013311482005,-20.936475154032355
0.0383566618422057,0.0169433738222109,-0.0329775862273135,-17.32380946142134,-1.1229547882875903,-20.726506160351587
0.037925246424625,0.0169150332049794,-0.0334916898928488,-17.566254738168787,-1.2309205616968812,-20.51331551422477
0.0374876976010787,0.0168839741926775,-0.0340004708005233,-17.805924507448466,-1.3386822118678383,-20.296936280941622
0.0370440864086524,0.0168502014763416,-0.0345038444311769,-18.04278266142969,-1.4462233348717826,-20.077401981008325
0.0365944849393447,0.0168137202111335,-0.0350017271624559,-18.276793515687736,-1.5535275645219702,-19.854746585332283
0.0361389663275096,0.016774536015662,-0.0354940362845763,-18.50792181365489,-1.660578574528082,-19.629004510368
0.0356776047370719,0.0167326549712081,-0.0359806900159151,-18.736132731018863,-1.767360080642813,-19.400210613224324
0.0352104753485173,0.0166880836208543,-0.036461607518426,-18.961391880068376,-1.8738558428004584,-19.16840018673359
0.034737654345662,0.0166408289685184,-0.0369367089128755,-19.18366531398625,-1.9800496672474728,-18.93360895448316
0.0342592189022031,0.0165908984778909,-0.0374059152938938,-19.402919531090056,-2.085925408664993,-18.695873065809494
0.0337752471680536,0.0165383000712771,-0.0378691487448389,-19.619121479020222,-2.191466972283199,-18.455229090755296
0.0332858182554654,0.0164830421283433,-0.038326332352468,-19.832238558875925,-2.296658315987553,-18.211714014990083
0.0327910122249424,0.016425133484768,-0.0387773902214129,-20.04223862929866,-2.401483452416809,-17.965365234694488
0.0322909100709484,0.0163645834307977,-0.0392222474884557,-20.24909001050368,-2.505926451052823,-17.71622055140854
0.0317855937074117,0.0163014017097079,-0.0396608303366011,-20.45276148825926,-2.609971440302052,-17.464318166844375
0.0312751459530311,0.0162355985161694,-0.0400930660089409,-20.65322231781391,-2.713602609568738,-17.209696677663626
0.0307596505163857,0.0161671844945205,-0.0405188828223075,-20.85044222777162,-2.816804211319777,-16.952395070219662
0.0302391919808525,0.016096170736945,-0.0409382101807135,-21.04439142391509,-2.9195605631411565,-16.69245271526515
0.0297138557893363,0.0160225687815567,-0.0413509785885717,-21.23504059297711,-3.021856049786001,-16.429909362625054
0.0291837282288129,0.0159463906103907,-0.0417571196636945,-21.42236090635992,-3.1236751252141235,-16.164805135835344
0.0286488964146934,0.0158676486473022,-0.0421565661500678,-21.606324023802863,-3.2250023146231253,-15.897180526747656
0.0281094482750091,0.0157863557557726,-0.0425492519303962,-21.78690209699809,-3.3258222164709266,-15.627076390100132
0.0275654725344239,0.0157025252366242,-0.0429351120384169,-21.96406777315441,-3.426119504489733,-15.354533938054727
0.0270170586980774,0.0156161708256432,-0.0433140826709781,-22.1377941985094,-3.525878929691422,-15.079594734700969
0.0264642970352615,0.0155273066911126,-0.0436861011998799,-22.3080550217895,-3.62508532236425,-14.802300690526572
0.0259072785629359,0.0154359474312543,-0.0440511061834731,-22.47482439761839,-3.723723594060898,-14.522694056855045
0.0253460950290865,0.0153421080715826,-0.0444090373780149,-22.638076989873312,-3.82177873957777,-14.240817420250382
0.0247808388959296,0.0152458040621676,-0.0447598357487772,-22.797787974989564,-3.919235838925563,-13.956713696889022
0.0242116033229675,0.0151470512748116,-0.0451034434809043,-22.95393304521288,-4.01608005929099,-13.6704261268993
0.0236384821498996,0.0150458660001374,-0.0454398039900191,-23.106488411799766,-4.112296656989652,-13.381998268668497
0.0230615698793917,0.0149422649445902,-0.0457688619325734,-23.25543080816576,-4.207870979410036,-13.091473993117544
0.0224809616597103,0.0148362652273528,-0.0460905632159403,-23.400737492981317,-4.302788466948536,-12.798897477943672
0.0218967532672238,0.0147278843771766,-0.0464048550082466,-23.542386253215465,-4.397034654935473,-12.504313201830977
0.0213090410887776,0.0146171403291276,-0.046711685747942,-23.680355407126925,-4.490595175552057,-12.207765938629128
0.0207179221039448,0.0145040514212487,-0.0470110051531035,-23.814623807202704,-4.583455759738261,-11.909300751500242
0.020123493867159,0.0143886363911398,-0.0473027642304727,-23.945170843043968,-4.675602239091493,-11.608962987034111
0.0195258544897337,0.014270914372456,-0.0475869152842228,-24.07197644419895,-4.767020547756027,-11.306798269331866
0.0189251026217708,0.0141509048913248,-0.047863411924455,-24.195021082942933,-4.857696724303177,-11.002852494058072
0.0183213374339658,0.014028627862683,-0.0481322090754211,-24.314285777004944,-4.947616913602056,-10.697171822461543
0.0177146585993116,0.0139041035865355,-0.0483932629834702,-24.42975209224108,-5.036767368680927,-10.389802675364816
0.0171051662747078,0.0137773527441359,-0.0486465312247188,-24.541402145254125,-5.125134452579007,-10.080791727122442
0.0164929610824782,0.0136483963940892,-0.048891972712442,-24.64921860595948,-5.212704640188716,-9.770185899548112
0.0158781440918027,0.01351725596838,-0.0491295477041841,-24.753184700096828,-5.299464520088214,-9.458032355810822
0.0152608168000675,0.0133839532683253,-0.0493592178085868,-24.85328421168765,-5.385400796364181,-9.144378494300112
0.014641081114139,0.0132485104604529,-0.0495809459919351,-24.94950148543805,-5.470500290424762,-8.829271942460368
0.0140190393315653,0.0131109500723083,-0.0497946965844168,-25.04182142908676,-5.554749942802544,-8.512760550594464
0.0133947941217105,0.0129712949881896,-0.050000435286098,-25.130229515697955,-5.63813681494748,-8.194892385636658
0.0127684485068275,0.0128295684448115,-0.0501981291726096,-25.214711785898658,-5.720648091009666,-7.875715724895025
0.0121401058430721,0.0126857940269013,-0.050387746700547,-25.295254850060324,-5.802271079611869,-7.555279049763224
